cluster,gene,rank,score,logfoldchange,pval,pval_adj
9,FGD5,88,4.182302,5.6348004,2.8857221952808412e-05,0.002618919458980314
9,TACC1,89,4.1596546,2.6421716,3.18729282947813e-05,0.002859167480963647
9,ITGA1,90,4.135135,5.487744,3.54745485638738e-05,0.0031103362664562572
9,CD46,91,4.122782,2.6200845,3.743236487746571e-05,0.003263555452434777
9,ETS2,92,4.11202,3.920798,3.9221244335633875e-05,0.0033765036276325712
9,UACA,93,4.071404,3.4771416,4.6730591610122296e-05,0.0039200651416080425
9,MYH9,94,4.058115,3.0997088,4.9470383161258044e-05,0.0041055127073773455
9,SLC2A1,95,4.0417376,5.0048957,5.305654307605983e-05,0.004333602589459856
9,KLF6,96,4.0247054,3.6243408,5.7046694125736675e-05,0.0045870862494161
9,SLC7A1,97,4.023114,4.2896647,5.74335765432713e-05,0.00459268210080633
9,TNS1,98,4.0219913,3.5898836,5.7708164808121296e-05,0.00459268210080633
9,NAMPT,99,4.01909,3.8670633,5.8423284173693365e-05,0.004625872179038507
9,TGM2,100,3.9520836,9.075876,7.747366313065226e-05,0.005854766563504003
10,UACA,1,6.794926,5.933328,1.0836816209225785e-11,1.6817655075097496e-07
10,TPM1,2,6.582173,4.5215106,4.636218479729391e-11,2.973303224038048e-07
10,SLC6A20,3,6.506224,10.21672,7.706326254368768e-11,2.973303224038048e-07
10,NTRK3,4,6.4765177,4.3155437,9.386375792465148e-11,2.973303224038048e-07
10,NID1,5,6.4514256,7.492179,1.108029255053973e-10,2.973303224038048e-07
10,DCN,6,6.4458494,7.287461,1.1495469646387193e-10,2.973303224038048e-07
10,ABCA9,7,6.3256774,7.0690956,2.521243859128943e-10,5.589597635688867e-07
10,LAMA2,8,6.2924137,6.9156914,3.125674907232755e-10,6.063418610668141e-07
10,USP53,9,6.0719695,5.509356,1.263509680384403e-09,1.960840672988555e-06
10,CEMIP,10,5.945452,7.944466,2.7569491752210316e-09,2.9999138574598987e-06
10,RORA,11,5.9371843,3.6669605,2.8995881088922277e-09,2.9999138574598987e-06
10,PDZRN3,12,5.9149766,4.255615,3.3192322303965906e-09,3.2194478114702934e-06
10,BICC1,13,5.8334513,5.8118105,5.429239651795171e-09,4.956257068012309e-06
10,TGFBR3,14,5.8209534,5.39943,5.851282308281519e-09,5.044780563456716e-06
10,ITIH5,15,5.6484823,8.136241,1.6187051561832326e-08,1.1418493326730722e-05
10,FBLN1,16,5.630024,7.727366,1.8018472030841543e-08,1.2157768149853474e-05
10,EBF1,17,5.613488,7.482794,1.9828821354054608e-08,1.2821811608065562e-05
10,ZIC1,18,5.4658203,5.5254045,4.6077065498487724e-08,2.4657585499001066e-05
10,ARHGAP10,19,5.334881,4.850703,9.56074041376913e-08,4.945771016042771e-05
10,RBMS3,20,5.3243055,5.2337203,1.0133945621962964e-07,5.0731839389433305e-05
10,CRIM1,21,5.2703724,3.4273572,1.361473963771279e-07,6.304820158786123e-05
10,SLC7A11,22,5.2664304,5.0511556,1.391018381939961e-07,6.304820158786123e-05
10,COL6A2,23,5.2547016,8.041358,1.4826455509011018e-07,6.391437862342833e-05
10,CDH11,24,5.172504,3.3257143,2.3097769869889404e-07,9.191135656687529e-05
10,COLEC12,25,5.162121,4.6923585,2.441673773678699e-07,9.473083823429932e-05
10,ATP1A2,26,5.0954976,4.6596746,3.478266528721713e-07,0.00012852194823626727
10,COBLL1,27,5.0516586,5.571515,4.3798997950963786e-07,0.0001523461977559471
10,NR2F1,28,5.0500245,3.889552,4.4175390804933425e-07,0.0001523461977559471
10,NKD1,29,4.97023,5.0376663,6.687356745588439e-07,0.00019957901795151343
10,LAMA4,30,4.9663844,5.1872625,6.82126945489629e-07,0.0001997344918311991
10,SASH1,31,4.959174,2.773592,7.079352798049316e-07,0.00020345273346838397
10,ZBTB16,32,4.9225454,2.4844031,8.542568805914569e-07,0.0002367359380339075
10,SYNE2,33,4.9091825,5.029129,9.145690585194831e-07,0.00024471029688213545
10,PIAS1,34,4.900626,2.5345416,9.553172253327064e-07,0.0002462740072841129
10,COL1A2,35,4.876688,9.791032,1.0788199423093892e-06,0.00027003559168870016
10,SLC22A23,36,4.8597674,2.4604678,1.175236837862471e-06,0.0002845705222737012
10,SVIL,37,4.8569794,4.9151998,1.191899216946361e-06,0.0002845705222737012
10,ITGA11,38,4.8374634,7.7476306,1.3150650355544483e-06,0.0003001249159819042
10,PARD3,39,4.7937207,3.0198662,1.6371607021082406e-06,0.0003578464357185604
10,COL4A2,40,4.762861,4.375524,1.9086772638694842e-06,0.00040449877658900945
10,LAMC1,41,4.7607455,4.217238,1.9287911249169856e-06,0.00040449877658900945
10,TGFBR2,42,4.7250786,4.2544937,2.300265906834849e-06,0.0004759710214422669
10,GRK5,43,4.7167144,4.2114744,2.3968375916419215e-06,0.00048398520578605956
10,LDLRAD3,44,4.6744137,2.7789478,2.947944698667985e-06,0.0005718644222328557
10,PLCB4,45,4.6645117,3.9851344,3.09350930905909e-06,0.0005854654996010735
10,PTPRM,46,4.659032,2.541335,3.1770026314831693e-06,0.000594022937807076
10,PAM,47,4.6456685,2.7686834,3.3897687480731437e-06,0.0006262597762065132
10,SLC20A2,48,4.6045218,2.8468506,4.1341519014780544e-06,0.000729067083625431
10,EPS8,49,4.601445,3.068005,4.195696546352701e-06,0.0007305243901959632
10,ARHGAP29,50,4.5994263,5.419392,4.236561319520374e-06,0.0007305243901959632
10,PRRX1,51,4.5810637,3.7678776,4.626163916089455e-06,0.0007803634544977418
10,F3,52,4.5479927,4.8312125,5.416006191622916e-06,0.0008847473693452215
10,FOXP1,53,4.5144405,1.950505,6.348416923563816e-06,0.0010156812601730604
10,MCC,54,4.5068455,3.4976435,6.579850112556182e-06,0.001031441352492519
10,AKAP12,55,4.460507,3.9001558,8.176595596983561e-06,0.0012440449712704696
10,SLC16A12,56,4.4508934,8.896755,8.551382477796003e-06,0.001280980124042808
10,PDGFRB,57,4.4215713,4.5352244,9.798573718151598e-06,0.0014080006067777283
10,PHACTR2,58,4.350141,3.0990431,1.360501148249222e-05,0.0018045826768956987
10,TMEM132C,59,4.3464875,3.3356638,1.3833485992008125e-05,0.0018193378738133397
10,VPS13B,60,4.337066,1.5722806,1.4439720696738538e-05,0.0018674168791057114
10,PRKAG2,61,4.320242,2.3212454,1.558581947963208e-05,0.001982592889380412
10,ABCA10,62,4.30063,4.4854035,1.7031332606040488e-05,0.0021144740057051385
10,PID1,63,4.2816906,2.7689414,1.854786625635142e-05,0.00228447886057395
10,YAP1,64,4.2577524,3.7953675,2.064924730924281e-05,0.0024841524728072806
10,RBPMS,65,4.2450624,5.5143185,2.1853279490812796e-05,0.00260877726475326
10,PCCA,66,4.2181435,1.8670195,2.4632192916273736e-05,0.0028107867784386183
10,TIMP3,67,4.180842,4.1460648,2.9043146780454842e-05,0.0032899313495319614
10,PKP2,68,4.1567116,4.73593,3.228612379226392e-05,0.0036307851821169835
10,LPP,69,4.1495013,1.9602041,3.332005544362807e-05,0.0037201002908608923
10,SORBS1,70,4.1328692,2.1727936,3.582624021647257e-05,0.0039431732051023955
10,FOXP2,71,4.1209483,3.1506188,3.7731617330018276e-05,0.004123640629186998
10,EHBP1,72,4.116622,1.8732532,3.8446577067571934e-05,0.004172394611969572
10,ZEB1,73,4.106816,2.8243809,4.01150544501149e-05,0.004240292531076235
10,ABCA6,74,4.077975,3.7954879,4.54297198636752e-05,0.004638314622134049
10,FMO2,75,4.0599008,9.66668,4.9093583838644814e-05,0.004915376307044703
10,LAMB1,76,4.0452876,4.908704,5.225888824617264e-05,0.005132947384128817
10,FLVCR2,77,3.991643,6.5880322,6.561713863435749e-05,0.006214259094734285
10,C1S,78,3.9914505,4.1398177,6.567037125693813e-05,0.006214259094734285
10,FLRT2,79,3.9308836,2.881911,8.463418712890572e-05,0.007771822189665608
10,ECM2,80,3.921943,5.870409,8.783779682690624e-05,0.008018557464451516
10,PNISR,81,3.9120407,1.5071058,9.151946747863427e-05,0.008305793074859211
10,SH3D19,82,3.9095411,2.37195,9.24715999676459e-05,0.008343411394755213
10,LAMC3,83,3.9041574,5.8782973,9.455421593046835e-05,0.008482005069508313
10,ARNT2,84,3.8927171,2.060038,9.912774920294694e-05,0.008790648799317334
10,CELF2,85,3.8695478,1.9651384,0.00010903739474168878,0.009614496187478797
10,ROR2,86,3.8672404,5.486401,0.0001100738555105023,0.009651051772132685
10,ACSS3,87,3.8413794,3.8711135,0.00012234482596369653,0.010432249198519815
10,TNS2,88,3.8217673,3.54131,0.00013249868219152516,0.011055091660915478
10,ABLIM1,89,3.815326,2.2844956,0.0001360032185698804,0.01128681256142232
10,ANO2,90,3.8023474,4.7404275,0.0001433315097556326,0.011831711169668416
10,SNED1,91,3.7952332,3.1307573,0.00014750470024623878,0.012026817365198674
10,SLC25A37,92,3.776775,2.4164455,0.00015887225174147666,0.012774810750134591
10,UTRN,93,3.7519712,2.4721458,0.00017544958999996462,0.013793051199175824
10,ANTXR2,94,3.7366853,4.8215046,0.0001864620280676001,0.014396538376025303
10,FRMD6,95,3.726783,3.3280742,0.00019393918912827518,0.01475363860824364
10,FHL2,96,3.7136123,5.1890554,0.00020432177400513812,0.01539257092614436
10,TANK,97,3.7053444,2.4135392,0.00021110369570877412,0.015826658230456356
10,STK24,98,3.6999607,2.7164361,0.00021563287481021355,0.016088493193171655
10,GHR,99,3.6588137,3.3031049,0.00025338546184245524,0.01795565745357563
10,TBX18,100,3.6415088,8.135328,0.0002710447785212909,0.01894749512554916
11,PDGFRB,1,7.0158243,6.7543654,2.285968199572143e-12,1.9077940658722192e-08
11,CALD1,2,7.005636,5.0019636,2.458655926119233e-12,1.9077940658722192e-08
11,DLC1,3,6.4543924,5.068836,1.0865395660243559e-10,5.620669175043994e-07
11,EPS8,4,6.396726,5.0050325,1.5874391134481624e-10,6.158866900400508e-07
11,ATP1A2,5,6.3169026,5.442117,2.668572439468226e-10,7.447777887731929e-07
11,PDE7B,6,6.305132,5.294205,2.8794811087306895e-10,7.447777887731929e-07
11,COBLL1,7,6.1883154,6.8525085,6.081053040689043e-10,1.2902414114160913e-06
11,PTEN,8,6.174171,3.492698,6.651157478786474e-10,1.2902414114160913e-06
11,ARHGAP10,9,6.023823,5.2152486,1.7034507335747792e-09,2.6435851934347e-06
11,EBF1,10,5.8347993,9.235364,5.3855385180876494e-09,6.964847688516853e-06
11,PTH1R,11,5.791574,7.420619,6.972979474243111e-09,7.916968495531713e-06
11,TIMP3,12,5.781287,4.186844,7.413126167935783e-09,7.916968495531713e-06
11,SLC6A12,13,5.7759457,7.00682,7.6522022960871e-09,7.916968495531713e-06
11,DCN,14,5.752404,6.722342,8.798303145213927e-09,8.533804156910933e-06
11,LAMA2,15,5.7383585,5.4783783,9.559847944545898e-09,8.72701648537693e-06
11,ARHGAP29,16,5.7032447,6.393426,1.1754821346358217e-08,1.0004988505885265e-05
11,IGFBP7,17,5.6836596,6.0805793,1.3184256106923437e-08,1.023032352616724e-05
11,TNS1,18,5.5673375,4.989043,2.5866107407437653e-08,1.6462442647614322e-05
11,SGIP1,19,5.524706,2.7858565,3.300380416093817e-08,1.969946295283075e-05
11,UACA,20,5.4962187,4.853996,3.8802097329416215e-08,2.157601206947734e-05
11,ZFHX3,21,5.489097,3.9290318,4.039935815021976e-08,2.157601206947734e-05
11,PRKG1,22,5.4883056,4.000209,4.0580718158730666e-08,2.157601206947734e-05
11,ARHGAP42,23,5.414022,4.5228086,6.162464527332283e-08,2.8128025588138148e-05
11,ITIH5,24,5.390975,7.9722686,7.007641271890125e-08,3.1071881399560814e-05
11,PRELP,25,5.3593225,6.7293334,8.353450069074344e-08,3.6010331006101315e-05
11,RNF152,26,5.3187685,6.8251166,1.0447208193446075e-07,4.3818979447051255e-05
11,SLC38A11,27,5.293051,6.470983,1.20292473829733e-07,4.786715131701606e-05
11,MYO1B,28,5.280192,6.008834,1.2904852463210935e-07,5.0067601344142626e-05
11,SYNE2,29,5.1462636,5.3759227,2.6572621596208577e-07,9.818583679799068e-05
11,UTRN,30,5.1402297,3.8226583,2.744028003538835e-07,9.903388508585855e-05
11,ZIC1,31,5.1255903,4.9496975,2.966066021791736e-07,0.00010461449680042262
11,ARHGEF12,32,5.1209416,2.5066385,3.040137897045201e-07,0.00010484422227609884
11,TACC1,33,5.110061,2.5687046,3.2205458237926467e-07,0.0001063396822115704
11,CACNA1C,34,5.068122,3.1974785,4.017601383221382e-07,0.00012724317523716864
11,RORA,35,5.0122356,3.171612,5.380120642238044e-07,0.00016056556201325423
11,NOTCH3,36,4.998685,8.823986,5.772269635516617e-07,0.00016588861569181922
11,GJC1,37,4.9773192,8.488617,6.447087884215581e-07,0.00018191337613662108
11,ST5,38,4.9604053,3.3293004,7.034626883173506e-07,0.0001927989237766845
11,PCBP3,39,4.9591193,4.7011456,7.081344581011029e-07,0.0001927989237766845
11,RBMS3,40,4.887605,4.137713,1.0207004667263424e-06,0.00025269846956740345
11,TRPC4,41,4.887506,3.923458,1.0212132553071445e-06,0.00025269846956740345
11,PTPRG,42,4.861393,2.9401975,1.1656258616602008e-06,0.00027408102647128265
11,RBPMS,43,4.828158,5.8743157,1.3780166943835346e-06,0.0003144917805902658
11,CDH6,44,4.821234,5.655289,1.426727524612254e-06,0.0003181932646249363
11,P2RY14,45,4.774547,5.6323996,1.8011215004050946e-06,0.0003777243860106306
11,RHOJ,46,4.7424,5.2929583,2.112008403973441e-06,0.00043126655817452415
11,DACH1,47,4.7264752,5.115394,2.284506893210741e-06,0.00044877547437642394
11,SNTB1,48,4.719353,5.105096,2.365954457233011e-06,0.0004589655902724887
11,ECE1,49,4.710847,3.670056,2.466895301362904e-06,0.00047263886644260375
11,PLCB4,50,4.706297,3.700373,2.5225709675365187e-06,0.00047741193713657604
11,HES4,51,4.6704903,4.855657,3.004817635120914e-06,0.0005618284925233912
11,SLC30A10,52,4.631222,4.8371263,3.635144765225908e-06,0.0006636919013122454
11,SLC38A2,53,4.6199455,2.7489758,3.838408199903862e-06,0.000684692607520782
11,PDE3A,54,4.580677,4.636777,4.634733469509014e-06,0.0008173457808330727
11,TFPI,55,4.5753355,8.523253,4.7545719901229e-06,0.0008290584574687336
11,SVIL,56,4.571775,4.2634754,4.836107132694438e-06,0.0008339060732476109
11,GGT5,57,4.55674,7.376472,5.195369515455104e-06,0.0008735093894123821
11,BGN,58,4.556542,7.355617,5.200262814728977e-06,0.0008735093894123821
11,NR2F2,59,4.5512996,4.2749047,5.331554962276934e-06,0.0008802170368039972
11,COL4A4,60,4.4669266,6.1632113,7.935134830876586e-06,0.0012695397674265332
11,KCNT2,61,4.4478364,3.2770233,8.673959102575983e-06,0.0013327838743849177
11,SLC20A2,62,4.4429893,2.3707976,8.871747684847043e-06,0.0013441018888356547
11,NID1,63,4.4418025,5.9701223,8.920838620405467e-06,0.0013441018888356547
11,TRPC3,64,4.4269657,5.376627,9.556797196589376e-06,0.001426076304748755
11,CEBPD,65,4.421624,4.439005,9.796169812045362e-06,0.0014478738982203045
11,KANK2,66,4.413118,5.460639,1.0189255624853662e-05,0.0014735370053102987
11,RGS5,67,4.40105,5.7384653,1.0772814985707338e-05,0.0015198483251199289
11,DOCK6,68,4.361485,5.037925,1.2918268130838086e-05,0.0017432922010650108
11,FN1,69,4.322513,4.926419,1.5426192306874087e-05,0.0020637851587101633
11,TRIB2,70,4.3080716,4.680554,1.6468396814965315e-05,0.0021335875440262426
11,BSG,71,4.2522845,3.4970665,2.1160068662346287e-05,0.0026916647997619015
11,HNRNPA3,72,4.246152,2.193881,2.1747313048110048e-05,0.0027202971936651906
11,RBMS1,73,4.2104445,3.4446356,2.5486898119404157e-05,0.0031144186764963237
11,UST,74,4.1637573,3.0604122,3.13053040014319e-05,0.0037086031511314632
11,ADGRD1,75,4.111531,6.767573,3.930441977934568e-05,0.0044461867275497014
11,SMOC2,76,4.106783,6.9244866,4.012076580301338e-05,0.0044461867275497014
11,GPC5,77,4.1058927,3.0703435,4.027561122602217e-05,0.0044461867275497014
11,SPARCL1,78,4.1052003,2.2980826,4.039643846797525e-05,0.0044461867275497014
11,INPP4B,79,4.0882864,2.5921087,4.345716181854968e-05,0.004716165694140366
11,CYTH3,80,4.0845275,3.3001459,4.4166578180222046e-05,0.004759868935964346
11,ITGA10,81,4.0573263,6.146776,4.963768292407996e-05,0.0051699812167704485
11,PITPNC1,82,4.0502048,2.7891,5.117285731777409e-05,0.005259281938506862
11,DGKH,83,4.0403132,2.8325782,5.3379838143879555e-05,0.005450011237860966
11,SLC12A7,84,4.015783,5.493698,5.92487989951167e-05,0.0059706630623715335
11,GRK5,85,3.9850209,4.0241995,6.74742235518167e-05,0.006644004508091409
11,ARHGEF17,86,3.9844272,3.6579473,6.76430641328979e-05,0.006644004508091409
11,ITGA1,87,3.976712,5.275825,6.987469130096918e-05,0.006777408339373379
11,PLCE1,88,3.9569294,3.7918408,7.591936278556979e-05,0.007272793772032454
11,COL4A3,89,3.9400153,5.1105704,8.147644702789614e-05,0.0076632301904601225
11,PARVA,90,3.9083629,3.7005877,9.292364372266526e-05,0.008482835452541424
11,SPARC,91,3.8815575,3.54895,0.00010378964159605607,0.009364601441448803
11,JAG1,92,3.8568292,5.561563,0.00011486742320839142,0.010244985866500153
11,BTBD9,93,3.8464432,2.0507147,0.00011984490897481935,0.01062784652788698
11,PAG1,94,3.8439703,2.6089177,0.00012105964236329382,0.010674571533158846
11,TNS2,95,3.8392224,3.411582,0.00012342454106811234,0.010709325289958995
11,ZEB1,96,3.8355627,2.3108118,0.00012527713607471446,0.010741303175378417
11,APOLD1,97,3.823594,3.378474,0.0001315203140551348,0.011153353846019873
11,CSPG4,98,3.8133073,4.2413354,0.00013711949707162166,0.011416119789956308
11,LZTS1,99,3.8110323,4.5164986,0.00013838773820501493,0.011416119789956308
11,SLC6A1,100,3.8099442,2.8726928,0.00013899818671087675,0.011416119789956308
12,F13A1,1,7.108506,10.026238,1.173055274213728e-12,1.8204644800522847e-08
12,FMN1,2,6.695444,5.2104454,2.1501748390446395e-11,1.6684281663566882e-07
12,TBXAS1,3,6.31809,5.1187916,2.648161366802162e-10,1.0758370982438367e-06
12,RBM47,4,6.310968,5.861199,2.7729546961629914e-10,1.0758370982438367e-06
12,MRC1,5,6.178523,7.2600884,6.470403581874471e-10,2.008283863742198e-06
12,SLC9A9,6,5.9840593,3.505805,2.1764383561244414e-09,5.0776616791226894e-06
12,MS4A6A,7,5.975751,5.6968174,2.2903300311784795e-09,5.0776616791226894e-06
12,MBNL1,8,5.6675367,2.3391588,1.4486500185684065e-08,1.7293538183202385e-05
12,FCHSD2,9,5.5787125,2.8160942,2.423052621101653e-08,2.6859538304911823e-05
12,DOCK2,10,5.4954276,4.4716005,3.8976500462696093e-08,3.8188079873565784e-05
12,MERTK,11,5.493647,4.2421193,3.937169134461322e-08,3.8188079873565784e-05
12,ARHGAP18,12,5.340628,4.3112254,9.262507995085047e-08,6.249776590248906e-05
12,PSAP,13,5.3176804,2.295782,1.0509855469756848e-07,6.795935293131523e-05
12,FLI1,14,5.263871,4.721634,1.4105314488999375e-07,8.107421316843752e-05
12,DENND1A,15,5.127272,2.240213,2.939705682413418e-07,0.00015731480167370288
12,SLCO2B1,16,5.107984,4.6459637,3.256142933006937e-07,0.00016300671670107952
12,SLC1A3,17,5.0458665,3.4119487,4.5147086552425407e-07,0.00020606989300208525
12,ADAP2,18,5.0300403,4.718316,4.903769070173359e-07,0.00021743312057148674
12,CD163,19,4.9441833,7.349848,7.64636717856515e-07,0.0002966599306103814
12,STARD13,20,4.9054093,3.2447753,9.323265510026117e-07,0.00034449466059546503
12,STAB1,21,4.8826594,6.0247655,1.046645912893576e-06,0.0003638625040246258
12,SAT1,22,4.881077,3.672518,1.0550816857470301e-06,0.0003638625040246258
12,DPYD,23,4.773657,2.4587073,1.8091052532529004e-06,0.0005399135466390723
12,DISC1,24,4.6740513,3.0209079,2.9531577600102275e-06,0.0007274611948825194
12,FNDC3B,25,4.666237,2.9633539,3.06765906105518e-06,0.0007275912471739961
12,RCSD1,26,4.666039,4.0137353,3.0706123904166302e-06,0.0007275912471739961
12,FYB1,27,4.6644564,4.2170067,3.0943374130732487e-06,0.0007275912471739961
12,FKBP5,28,4.5824575,3.39228,4.595434286526056e-06,0.0010217040976182345
12,TLR2,29,4.5458593,4.4722376,5.471154462462936e-06,0.001179261751430032
12,FOXN3,30,4.512229,2.3941631,6.414990538348031e-06,0.0013598360285223667
12,PARP14,31,4.4988756,4.04186,6.831381966259584e-06,0.001413549556458433
12,FRMD4B,32,4.4783015,2.6815455,7.5239247482425806e-06,0.001528400226076786
12,MANBA,33,4.47662,3.2970068,7.583402114048104e-06,0.001528400226076786
12,TRIO,34,4.4270644,1.7736331,9.55241751081702e-06,0.001900563683979094
12,SKAP2,35,4.415195,3.2863169,1.0091902398634718e-05,0.0019335337447458295
12,LYVE1,36,4.404809,5.7649503,1.0587712374549883e-05,0.0019959697827571384
12,ARHGAP15,37,4.4030285,3.758555,1.067501075899494e-05,0.0019959697827571384
12,RREB1,38,4.3971925,3.914996,1.096599958307053e-05,0.0020259684229722804
12,AKAP13,39,4.378597,2.8625572,1.1944579601356282e-05,0.0021306658716488294
12,KYNU,40,4.28186,4.763792,1.853378192215785e-05,0.0029665644169203915
12,CSF1R,41,4.201641,3.815427,2.649871310465356e-05,0.003916509796867796
12,PLXDC2,42,4.151591,2.2524178,3.30172162207233e-05,0.004451941458301413
12,ARHGAP24,43,4.145854,3.5679233,3.385497041604623e-05,0.004452502422767978
12,RBMS1,44,4.1338854,3.5692759,3.5668145451039374e-05,0.004574660737641984
12,AOAH,45,4.116773,3.7581713,3.842135875378229e-05,0.004887385790983174
12,RIN3,46,4.1085634,3.450431,3.981276823301585e-05,0.004982696372646556
12,CR1,47,4.090067,6.4264417,4.312490786410568e-05,0.0053115511519290165
12,PYGL,48,4.029136,3.7881606,5.59821971427685e-05,0.006495291640934087
12,ZFAND3,49,4.02696,1.4193366,5.650263364431354e-05,0.006495291640934087
12,SBF2,50,4.015783,1.5246352,5.92487989951167e-05,0.006760897879450118
12,COLEC12,51,3.997484,3.9387844,6.4019357033619e-05,0.007199394215976328
12,GAB2,52,3.9816577,1.9661181,6.84362864585415e-05,0.007526150994603607
12,EPB41L3,53,3.953962,2.2637794,7.686762926785514e-05,0.008224850996154644
12,FGD2,54,3.9523795,3.6166909,7.737793965065907e-05,0.008224850996154644
12,IQGAP2,55,3.9493132,5.315356,7.837579478815914e-05,0.008225131712779402
12,ATG7,56,3.9491153,2.2592063,7.844058853607522e-05,0.008225131712779402
12,CSGALNACT1,57,3.9434772,2.7607849,8.030864119505016e-05,0.008364495320174385
12,CPED1,58,3.862467,3.5211406,0.00011224766844801521,0.010887322291529675
12,EPS8,59,3.8542573,2.9053628,0.00011608145448344383,0.011189242808251955
12,BMP2K,60,3.8421898,2.7449405,0.00012194142822102882,0.011539079418061867
12,RUNX1,61,3.8094497,3.2555497,0.00013927650099815328,0.012865666779704408
12,AKAP10,62,3.797679,2.6543343,0.00014605735842040672,0.013333318501919364
12,NFATC2,63,3.7957995,3.3330412,0.00014716837939522383,0.013356175905464786
12,EDA,64,3.7913485,3.5766032,0.00014983156902323216,0.013518814649253138
12,DOCK8,65,3.7671146,3.2899365,0.00016514515497736363,0.014729239425825897
12,MEF2A,66,3.7626636,2.123895,0.00016811328192913215,0.014908285841475438
12,SPRED1,67,3.7428808,2.0474374,0.0001819224640882959,0.015860981574080134
12,SIGLEC1,68,3.7333853,7.737243,0.00018892330532614484,0.01610934491954089
12,CFLAR,69,3.7252743,2.7576663,0.00019510292745947955,0.016366499087803583
12,WDFY3,70,3.7150862,1.5393289,0.0002031343896495659,0.016801138782478235
12,CPM,71,3.6494079,3.1504083,0.0002628455610840882,0.020601516477090732
12,LDLRAD4,72,3.6418903,1.9560086,0.0002706433204503363,0.021000568450343843
12,HCLS1,73,3.634175,3.7604282,0.000278871384668697,0.021531368252107008
12,PIK3R5,74,3.6107328,3.6996684,0.0003053332410964767,0.022564126517029628
12,RNF130,75,3.5952034,1.376144,0.00032413837379870376,0.023506090761598524
12,RBPJ,76,3.593027,2.4363859,0.0003268584650472248,0.023543555728232753
12,CARD8,77,3.587488,3.5818315,0.00033387903780985435,0.023543555728232753
12,ST6GAL1,78,3.5676064,2.383231,0.0003602570249677042,0.024959057011043756
12,MED13L,79,3.55,1.2065489,0.00038523131732149876,0.02610657123804515
12,LPP,80,3.5267553,1.7052027,0.00042068544665905486,0.028019817367819194
12,FOXP1,81,3.498367,1.4583725,0.0004681162860457963,0.03021112341763762
12,IL10RA,82,3.488278,4.5250206,0.00048614240816090786,0.031047094782918224
12,ANKRD11,83,3.4796724,1.2821983,0.0005020270636071188,0.03193015573819211
12,COG5,84,3.464341,1.73087,0.0005315323917309574,0.03339615865292602
12,KCNQ1,85,3.4549441,3.4500675,0.0005504067965585813,0.0344425930475509
12,TMEM106A,86,3.4465365,4.3909254,0.0005678217931057754,0.03538966428597803
12,RGL1,87,3.44258,2.229637,0.0005761934223716622,0.03562528176010289
12,SYK,88,3.4346669,3.4529588,0.0005932825424874476,0.036206551929973955
12,LYN,89,3.4317985,3.4116888,0.0005995930050907472,0.036206551929973955
12,NCOA3,90,3.4247756,2.7610564,0.0006153074261482648,0.0365860381087928
12,MTSS1,91,3.3914418,2.1642275,0.0006952592829470479,0.03996195856316754
12,KIF16B,92,3.3789787,2.1997156,0.0007275564058431929,0.04076154462917152
12,AP2A2,93,3.3770993,2.451459,0.0007325458246336119,0.040893448390248284
12,XAF1,94,3.3732417,4.0582705,0.0007428869919206619,0.04132209042156542
12,SRGN,95,3.3713624,4.2492995,0.0007479739635452277,0.04145645692949425
12,LRRFIP1,96,3.3665156,1.8662959,0.0007612426676593372,0.0420417258341824
12,SFMBT2,97,3.355932,2.3761141,0.0007909804113365522,0.04322262325187308
12,SUCLG2,98,3.3503928,2.5206184,0.0008069704950371719,0.04333347789786114
12,IL18,99,3.3302145,3.9898026,0.0008677912464172255,0.04627921770841554
12,RNF144B,100,3.3174546,3.8234494,0.0009084167231878706,0.04827986002449508
